epoch,loss,val_loss
0,0.5035555958747864,0.43548905849456787
1,0.38989102840423584,0.35045039653778076
2,0.3302265703678131,0.3009873330593109
3,0.29383257031440735,0.2741568088531494
4,0.26944223046302795,0.2542813718318939
5,0.25299060344696045,0.2468031793832779
6,0.24099358916282654,0.24100421369075775
7,0.23922903835773468,0.23714978992938995
8,0.23382622003555298,0.2309870421886444
9,0.22534975409507751,0.2233482301235199
10,0.21727198362350464,0.21412445604801178
11,0.2081032544374466,0.20517221093177795
12,0.20173895359039307,0.20014531910419464
13,0.19006705284118652,0.17925064265727997
14,0.1721569299697876,0.17247596383094788
15,0.16346704959869385,0.15955357253551483
16,0.15891604125499725,0.15869532525539398
17,0.1539863795042038,0.15086594223976135
18,0.15162985026836395,0.1497471034526825
19,0.1486370861530304,0.14853917062282562
20,0.1464543342590332,0.14599569141864777
21,0.144729346036911,0.1449190378189087
22,0.14381757378578186,0.14211471378803253
23,0.14274440705776215,0.14601625502109528
24,0.1430286467075348,0.14141526818275452
25,0.14259806275367737,0.14253534376621246
26,0.13990727066993713,0.13890062272548676
27,0.13940118253231049,0.14156179130077362
28,0.1376926153898239,0.1380586326122284
29,0.13906845450401306,0.13991668820381165
30,0.13839644193649292,0.13879910111427307
31,0.13718771934509277,0.13790570199489594
32,0.13549555838108063,0.13581834733486176
33,0.13509757816791534,0.13670700788497925
34,0.1352553814649582,0.13986092805862427
35,0.13515543937683105,0.13599653542041779
36,0.13589850068092346,0.13354836404323578
37,0.13526633381843567,0.1345376819372177
38,0.13286103308200836,0.13175396621227264
39,0.13473008573055267,0.13932956755161285
40,0.13423988223075867,0.13915365934371948
41,0.1342202126979828,0.13265815377235413
42,0.13496288657188416,0.1315799355506897
43,0.13433821499347687,0.1380387544631958
44,0.13310717046260834,0.13646921515464783
45,0.13224861025810242,0.13421417772769928
46,0.1327006071805954,0.1356785148382187
47,0.133101224899292,0.13184304535388947
48,0.1329725980758667,0.132518008351326
49,0.13309602439403534,0.13552065193653107
50,0.13345414400100708,0.1329319328069687
51,0.13215984404087067,0.13466064631938934
52,0.13145172595977783,0.12982261180877686
53,0.13269710540771484,0.13542406260967255
54,0.13210591673851013,0.14021651446819305
55,0.13304203748703003,0.13066312670707703
56,0.13053810596466064,0.12963876128196716
57,0.1299068033695221,0.1312284618616104
58,0.13063892722129822,0.13248267769813538
59,0.1302436739206314,0.1290091574192047
60,0.1302812248468399,0.13074716925621033
61,0.13017457723617554,0.1321992129087448
62,0.13026763498783112,0.12826170027256012
63,0.13009946048259735,0.12871229648590088
64,0.1300215721130371,0.1289980262517929
65,0.12914378941059113,0.13041003048419952
66,0.13139432668685913,0.1365901380777359
67,0.13105326890945435,0.13078373670578003
68,0.13276676833629608,0.13031834363937378
69,0.13177435100078583,0.12923650443553925
70,0.13132312893867493,0.12909257411956787
71,0.12955540418624878,0.13044530153274536
72,0.1302354782819748,0.1288062483072281
73,0.1313542276620865,0.12984423339366913
74,0.1311892420053482,0.13032788038253784
75,0.13032454252243042,0.13437074422836304
76,0.13095638155937195,0.1442631334066391
77,0.1323140412569046,0.13083453476428986
78,0.13238663971424103,0.1495911031961441
79,0.13399429619312286,0.136595219373703
80,0.13096606731414795,0.13164332509040833
81,0.13063283264636993,0.12978383898735046
82,0.1302197426557541,0.13183806836605072
0,2.7394938468933105,1.591191053390503
1,1.1581716537475586,0.7966213226318359
2,0.6905428767204285,0.5851506590843201
3,0.5411765575408936,0.5109707713127136
4,0.4769030213356018,0.43624141812324524
5,0.419403076171875,0.3854665756225586
6,0.36598533391952515,0.3333384096622467
7,0.3227868676185608,0.3081883490085602
8,0.30154508352279663,0.29138749837875366
9,0.2799125611782074,0.2625959515571594
10,0.2539462745189667,0.2489725798368454
11,0.24287419021129608,0.24010391533374786
12,0.23296909034252167,0.22323259711265564
13,0.22051529586315155,0.2165994793176651
14,0.21335062384605408,0.21139349043369293
15,0.21048034727573395,0.2092788964509964
16,0.20513269305229187,0.20420001447200775
17,0.20310865342617035,0.20159702003002167
18,0.1982801854610443,0.19589564204216003
19,0.19501133263111115,0.19320951402187347
20,0.19205442070960999,0.19210819900035858
21,0.19113321602344513,0.19002880156040192
22,0.18947815895080566,0.18938875198364258
23,0.1882869452238083,0.1886296421289444
24,0.1857280433177948,0.1850474774837494
25,0.18124695122241974,0.18178044259548187
26,0.18016691505908966,0.1798122078180313
27,0.17935369908809662,0.178504079580307
28,0.17831920087337494,0.17880859971046448
29,0.17735473811626434,0.1759740263223648
30,0.17500227689743042,0.17501839995384216
31,0.1728227585554123,0.17235516011714935
32,0.16986839473247528,0.1683710664510727
33,0.16770732402801514,0.16777834296226501
34,0.16701555252075195,0.16761977970600128
35,0.16668666899204254,0.16644273698329926
36,0.16596774756908417,0.16598644852638245
37,0.16565445065498352,0.16650612652301788
38,0.16548925638198853,0.16708464920520782
39,0.1668926328420639,0.16632656753063202
40,0.16587494313716888,0.16471412777900696
41,0.16380314528942108,0.16403034329414368
42,0.16666185855865479,0.16661123931407928
43,0.16468055546283722,0.16105876863002777
44,0.15895290672779083,0.16069509088993073
45,0.1583104282617569,0.16074641048908234
46,0.1580681949853897,0.1600472778081894
47,0.15752162039279938,0.15951944887638092
48,0.15731669962406158,0.1587267518043518
49,0.15643800795078278,0.1584065556526184
50,0.15630777180194855,0.158176451921463
51,0.15597283840179443,0.15945759415626526
52,0.1553516685962677,0.15510593354701996
53,0.15456736087799072,0.1561085432767868
54,0.15513472259044647,0.15580543875694275
55,0.1543406993150711,0.15570662915706635
56,0.15393827855587006,0.15381115674972534
57,0.15382826328277588,0.15629199147224426
58,0.15312720835208893,0.15687336027622223
59,0.1525111198425293,0.15761716663837433
60,0.15222033858299255,0.15238057076931
61,0.15164309740066528,0.1522032469511032
62,0.15076729655265808,0.15356676280498505
63,0.15051613748073578,0.15217097103595734
64,0.15031489729881287,0.15122711658477783
65,0.15001098811626434,0.15066783130168915
66,0.14898426830768585,0.15305781364440918
67,0.15032832324504852,0.15286047756671906
68,0.1488770693540573,0.15203207731246948
69,0.14852237701416016,0.15023799240589142
70,0.14793507754802704,0.15410886704921722
71,0.14780069887638092,0.1511993408203125
72,0.14857779443264008,0.1486915796995163
73,0.14804454147815704,0.14935757219791412
74,0.14733389019966125,0.1489945352077484
75,0.14707158505916595,0.14835147559642792
76,0.14691226184368134,0.1513080894947052
77,0.14667369425296783,0.1477302759885788
78,0.14673498272895813,0.14906646311283112
79,0.14645825326442719,0.146500825881958
80,0.1457579880952835,0.14731326699256897
81,0.14488354325294495,0.14706893265247345
82,0.1417539119720459,0.1409325748682022
83,0.14076216518878937,0.1425887942314148
84,0.14055529236793518,0.1427529901266098
85,0.1400880515575409,0.14023301005363464
86,0.1406049132347107,0.14360468089580536
87,0.14040067791938782,0.14083567261695862
88,0.14038866758346558,0.14205053448677063
89,0.14020375907421112,0.14147596061229706
90,0.13932320475578308,0.13943204283714294
91,0.13856050372123718,0.140226811170578
92,0.13944728672504425,0.13832388818264008
93,0.13833685219287872,0.14137624204158783
94,0.13777212798595428,0.1384926289319992
95,0.13824039697647095,0.13992376625537872
96,0.137602299451828,0.13960298895835876
97,0.1372789889574051,0.13702112436294556
98,0.137562558054924,0.1367958039045334
99,0.13669709861278534,0.1360921710729599
100,0.13695330917835236,0.13556037843227386
101,0.13691428303718567,0.13781709969043732
102,0.13665923476219177,0.1372578740119934
103,0.13653238117694855,0.13656552135944366
104,0.13614687323570251,0.13553939759731293
105,0.13537843525409698,0.1378166526556015
106,0.1358853280544281,0.13465644419193268
107,0.13555677235126495,0.13826721906661987
108,0.13557492196559906,0.13946938514709473
109,0.13543660938739777,0.13533137738704681
110,0.13481764495372772,0.1369229406118393
111,0.13473078608512878,0.13719286024570465
112,0.13512815535068512,0.13588599860668182
113,0.13450030982494354,0.13932570815086365
114,0.13500557839870453,0.1346648931503296
115,0.134547621011734,0.13583341240882874
116,0.1337578147649765,0.13444066047668457
117,0.13346435129642487,0.13398119807243347
118,0.13293002545833588,0.14009618759155273
119,0.13359114527702332,0.13492313027381897
120,0.13363966345787048,0.13275127112865448
121,0.13328801095485687,0.13240104913711548
122,0.13268567621707916,0.1334953010082245
123,0.13312944769859314,0.13323096930980682
124,0.13244938850402832,0.1329164355993271
125,0.1325395256280899,0.13288387656211853
126,0.13227269053459167,0.1327037513256073
127,0.13238048553466797,0.13509780168533325
128,0.13207964599132538,0.1322290450334549
129,0.13205741345882416,0.13193902373313904
130,0.13219624757766724,0.1325257271528244
131,0.13345447182655334,0.13221468031406403
132,0.13235154747962952,0.13217446208000183
133,0.13199417293071747,0.13145659863948822
134,0.13240599632263184,0.13174907863140106
135,0.13173693418502808,0.13385039567947388
136,0.13284198939800262,0.13346771895885468
137,0.13277775049209595,0.13214950263500214
138,0.13188286125659943,0.13450835645198822
139,0.13172395527362823,0.1326170712709427
140,0.13047264516353607,0.13125422596931458
141,0.13059033453464508,0.13330310583114624
142,0.13054926693439484,0.13332732021808624
143,0.13098135590553284,0.1306060552597046
144,0.13115030527114868,0.1301010400056839
145,0.1312442421913147,0.1323237121105194
146,0.13174891471862793,0.13225990533828735
147,0.13026338815689087,0.13099481165409088
148,0.13030727207660675,0.1343342512845993
149,0.13093779981136322,0.13210967183113098
150,0.13142816722393036,0.1304679811000824
151,0.13108313083648682,0.1327144056558609
152,0.13059023022651672,0.13041704893112183
153,0.13075508177280426,0.1337883621454239
154,0.13142788410186768,0.13025154173374176
155,0.13136760890483856,0.13030245900154114
156,0.1308707892894745,0.12977606058120728
157,0.1311129629611969,0.13131214678287506
158,0.1310935616493225,0.13155390322208405
159,0.12986557185649872,0.1307462751865387
160,0.13184328377246857,0.13009953498840332
161,0.1316681206226349,0.13002070784568787
162,0.13055065274238586,0.1297876238822937
163,0.130272775888443,0.13315318524837494
164,0.13122424483299255,0.13193102180957794
165,0.1307287961244583,0.13251936435699463
166,0.1312817633152008,0.13066214323043823
167,0.13062684237957,0.1328597068786621
168,0.13144101202487946,0.1319909244775772
169,0.13219285011291504,0.13285841047763824
170,0.13146236538887024,0.12873081862926483
171,0.13128414750099182,0.13224871456623077
172,0.13024300336837769,0.1308979094028473
173,0.13065774738788605,0.1298118233680725
174,0.13014841079711914,0.12882950901985168
175,0.12977249920368195,0.13553333282470703
176,0.12961982190608978,0.1314164102077484
177,0.1305835247039795,0.13003474473953247
178,0.13057059049606323,0.13283182680606842
179,0.12949173152446747,0.12991689145565033
180,0.1298362910747528,0.1293293982744217
181,0.12935437262058258,0.13466094434261322
182,0.13022887706756592,0.1300075501203537
183,0.130192831158638,0.13008521497249603
184,0.1303037703037262,0.12924553453922272
185,0.1295434832572937,0.13177937269210815
186,0.13051246106624603,0.13366371393203735
187,0.1300436407327652,0.12903013825416565
188,0.1283566653728485,0.13011595606803894
189,0.12944358587265015,0.12909841537475586
190,0.13113291561603546,0.1290653496980667
