epoch,loss,val_loss
0,0.1989351361989975,0.15275606513023376
1,0.13743440806865692,0.13651186227798462
2,0.13107915222644806,0.1330861896276474
3,0.1275525540113449,0.12655417621135712
4,0.12614227831363678,0.12341724336147308
5,0.12322676926851273,0.1242261752486229
6,0.12082213163375854,0.1289585679769516
7,0.12005947530269623,0.1337386518716812
8,0.11987682431936264,0.12090938538312912
9,0.11872760951519012,0.12065549194812775
10,0.11986716836690903,0.12413045018911362
11,0.11637996882200241,0.11841052025556564
12,0.1157950833439827,0.13039754331111908
13,0.11508458852767944,0.12227287143468857
14,0.11512666940689087,0.12389147281646729
15,0.11473499238491058,0.11970751732587814
16,0.11329153925180435,0.11827508360147476
17,0.11221551150083542,0.11846292018890381
18,0.1125960499048233,0.11680074036121368
19,0.1148194745182991,0.12372896820306778
20,0.11289016157388687,0.11918234825134277
21,0.11125233769416809,0.13080468773841858
22,0.11134355515241623,0.12352009862661362
23,0.11078421026468277,0.12494425475597382
24,0.10902117937803268,0.11817134916782379
25,0.10767082124948502,0.12631221115589142
26,0.10818623006343842,0.12488994747400284
27,0.10816911607980728,0.12647917866706848
28,0.10854589194059372,0.11619248986244202
29,0.10676363110542297,0.12297862768173218
30,0.10721568018198013,0.12729045748710632
31,0.1075514405965805,0.12207569181919098
32,0.10672911256551743,0.12164105474948883
33,0.10574229061603546,0.1242351159453392
34,0.10536561161279678,0.12733255326747894
35,0.1057634949684143,0.13444410264492035
36,0.10498928278684616,0.12957851588726044
37,0.10518130660057068,0.11877261847257614
38,0.10497410595417023,0.1325586885213852
39,0.1045585572719574,0.12406468391418457
40,0.10403590649366379,0.12668657302856445
41,0.10432993620634079,0.119894839823246
42,0.10411189496517181,0.12180983275175095
43,0.10414798557758331,0.1329432725906372
0,0.2845188081264496,0.15011261403560638
1,0.1461659073829651,0.14415472745895386
2,0.1387152075767517,0.13876867294311523
3,0.13364534080028534,0.1278761923313141
4,0.13097159564495087,0.12921097874641418
5,0.12856698036193848,0.12680846452713013
6,0.12676143646240234,0.12512940168380737
7,0.12553557753562927,0.12278653681278229
8,0.12433274835348129,0.12408578395843506
9,0.12274381518363953,0.12287198752164841
10,0.12398678064346313,0.12401140481233597
11,0.12306081503629684,0.1202617660164833
12,0.12052834033966064,0.12147838622331619
13,0.11927834898233414,0.1313554048538208
14,0.1195393055677414,0.12272744625806808
15,0.12125027179718018,0.12388283759355545
16,0.11971473693847656,0.1230054497718811
17,0.11746257543563843,0.12144418060779572
18,0.11833260953426361,0.12422360479831696
19,0.1164655089378357,0.12080372124910355
20,0.11655441671609879,0.11945067346096039
21,0.11612658202648163,0.1219661608338356
22,0.11604230850934982,0.12851116061210632
23,0.11530523002147675,0.12308025360107422
24,0.11551373451948166,0.12314648926258087
25,0.11581724137067795,0.12176110595464706
26,0.11441053450107574,0.12055142968893051
27,0.114566370844841,0.12216683477163315
28,0.11353317648172379,0.12007150053977966
29,0.11347852647304535,0.12219814211130142
30,0.11325845122337341,0.12142881006002426
31,0.11295583099126816,0.12199360132217407
32,0.11296813935041428,0.12310323119163513
33,0.11302639544010162,0.12091568112373352
34,0.11278487741947174,0.12130410224199295
35,0.11265506595373154,0.12262576818466187
0,0.578204870223999,0.21580570936203003
1,0.17514395713806152,0.153483048081398
2,0.1456824690103531,0.1382659375667572
3,0.13674601912498474,0.13260817527770996
4,0.13258139789104462,0.13623932003974915
5,0.1325446516275406,0.13590411841869354
6,0.1307518184185028,0.14290207624435425
7,0.1293293535709381,0.12923802435398102
8,0.1268143206834793,0.13105295598506927
9,0.12806610763072968,0.1383771449327469
10,0.1273801177740097,0.1379237323999405
11,0.12629608809947968,0.1308509111404419
12,0.1252116709947586,0.12404796481132507
13,0.12559184432029724,0.1279768943786621
14,0.12240084260702133,0.12496893852949142
15,0.12097512930631638,0.12724915146827698
16,0.12118905782699585,0.1363145262002945
17,0.12174879014492035,0.12631452083587646
18,0.1205299124121666,0.12614329159259796
19,0.12044121325016022,0.12185341119766235
20,0.11964527517557144,0.12892597913742065
21,0.11897734552621841,0.12196441739797592
22,0.11880031228065491,0.12706616520881653
23,0.11774332821369171,0.12547297775745392
24,0.11765924841165543,0.12194302678108215
25,0.11738219857215881,0.12165652215480804
26,0.11720916628837585,0.1241169348359108
27,0.11660975962877274,0.12427958101034164
28,0.11757436394691467,0.12274564057588577
29,0.11625218391418457,0.12252341210842133
30,0.1154923290014267,0.12554170191287994
31,0.11572785675525665,0.12380681186914444
32,0.11561372876167297,0.12367179989814758
33,0.11542049050331116,0.12176961451768875
34,0.115203358232975,0.12346071749925613
